,weight,q0001_No answer,q0001_Not at all masculine,q0001_Not very masculine,q0001_Somewhat masculine,q0001_Very masculine,q0002_No answer,q0002_Not at all important,q0002_Not too important,q0002_Somewhat important,q0002_Very important,q0004_0001_Father or father figure(s),q0004_0001_Not selected,q0004_0002_Mother or mother figure(s),q0004_0002_Not selected,q0004_0003_Not selected,q0004_0003_Other family members,q0004_0004_Not selected,q0004_0004_Pop culture,q0004_0005_Friends,q0004_0005_Not selected,q0004_0006_Not selected,q0004_0006_Other (please specify),q0005_No,q0005_No answer,q0005_Yes,"q0007_0001_Never, and not open to it","q0007_0001_Never, but open to it",q0007_0001_No answer,q0007_0001_Often,q0007_0001_Rarely,q0007_0001_Sometimes,"q0007_0002_Never, and not open to it","q0007_0002_Never, but open to it",q0007_0002_No answer,q0007_0002_Often,q0007_0002_Rarely,q0007_0002_Sometimes,"q0007_0003_Never, and not open to it","q0007_0003_Never, but open to it",q0007_0003_No answer,q0007_0003_Often,q0007_0003_Rarely,q0007_0003_Sometimes,"q0007_0004_Never, and not open to it","q0007_0004_Never, but open to it",q0007_0004_No answer,q0007_0004_Often,q0007_0004_Rarely,q0007_0004_Sometimes,"q0007_0005_Never, and not open to it","q0007_0005_Never, but open to it",q0007_0005_No answer,q0007_0005_Often,q0007_0005_Rarely,q0007_0005_Sometimes,"q0007_0006_Never, and not open to it","q0007_0006_Never, but open to it",q0007_0006_No answer,q0007_0006_Often,q0007_0006_Rarely,q0007_0006_Sometimes,"q0007_0007_Never, and not open to it","q0007_0007_Never, but open to it",q0007_0007_No answer,q0007_0007_Often,q0007_0007_Rarely,q0007_0007_Sometimes,"q0007_0008_Never, and not open to it","q0007_0008_Never, but open to it",q0007_0008_No answer,q0007_0008_Often,q0007_0008_Rarely,q0007_0008_Sometimes,"q0007_0009_Never, and not open to it","q0007_0009_Never, but open to it",q0007_0009_No answer,q0007_0009_Often,q0007_0009_Rarely,q0007_0009_Sometimes,"q0007_0010_Never, and not open to it","q0007_0010_Never, but open to it",q0007_0010_No answer,q0007_0010_Often,q0007_0010_Rarely,q0007_0010_Sometimes,"q0007_0011_Never, and not open to it","q0007_0011_Never, but open to it",q0007_0011_No answer,q0007_0011_Often,q0007_0011_Rarely,q0007_0011_Sometimes,q0008_0001_Not selected,q0008_0001_Your height,q0008_0002_Not selected,q0008_0002_Your weight,q0008_0003_Not selected,q0008_0003_Your hair or hairline,q0008_0004_Not selected,q0008_0004_Your physique,q0008_0005_Appearance of your genitalia,q0008_0005_Not selected,q0008_0006_Not selected,q0008_0006_Your clothing or style,q0008_0007_Not selected,q0008_0007_Sexual performance or amount of sex,q0008_0008_Not selected,q0008_0008_Your mental health,q0008_0009_Not selected,q0008_0009_Your physical health,q0008_0010_Not selected,"q0008_0010_Your finances, including your current or future income, assets, or debt",q0008_0011_Not selected,"q0008_0011_Your ability to provide for your family, current or anticipated",q0008_0012_None of the above,q0008_0012_Not selected,"q0009_Employed, working full-time","q0009_Employed, working part-time",q0009_No answer,"q0009_Not employed, NOT looking for work","q0009_Not employed, looking for work","q0009_Not employed, student",q0009_Not employed-retired,q0010_0001_Men make more money,q0010_0001_Not selected,q0010_0002_Men are taken more seriously,q0010_0002_Not selected,q0010_0003_Men have more choice,q0010_0003_Not selected,q0010_0004_Men have more promotion/professional development opportunities,q0010_0004_Not selected,q0010_0005_Men are explicitly praised more often,q0010_0005_Not selected,q0010_0006_Men generally have more support from their managers,q0010_0006_Not selected,q0010_0007_None of the above,q0010_0007_Not selected,q0010_0008_Not selected,q0010_0008_Other (please specify),q0011_0001_Managers want to hire and promote women,q0011_0001_Not selected,q0011_0002_Greater risk of being accused of sexual harassment,q0011_0002_Not selected,q0011_0003_Greater risk of being accused of being sexist or racist,q0011_0003_Not selected,q0011_0004_None of the above,q0011_0004_Not selected,q0011_0005_Not selected,q0011_0005_Other (please specify),q0012_0001_Confronted the accused person,q0012_0001_Not selected,q0012_0002_Contacted the HR department,q0012_0002_Not selected,q0012_0003_Contacted the manager of the accused person,q0012_0003_Not selected,q0012_0004_Not selected,q0012_0004_Reached out to the victim to offer support,q0012_0005_Did not respond at all,q0012_0005_Not selected,q0012_0006_Never witnessed sexual harassment,q0012_0006_Not selected,q0012_0007_Not selected,q0012_0007_Other (please specify),q0013_No answer,q0013_Other (please specify),q0013_You didn?t think it was your place,q0013_You didn?t want to get involved,q0013_You weren?t sure it was sexual harassment,q0013_You weren?t sure who to contact,q0014_A lot,q0014_No answer,q0014_Nothing at all,q0014_Only a little,q0014_Some,q0015_No,q0015_No answer,q0015_Yes,q0017_No,q0017_No answer,q0017_Yes,q0018_Always,q0018_Never,q0018_No answer,q0018_Often,q0018_Rarely,q0018_Sometimes,q0019_0001_It?s the right thing to do,q0019_0001_Not selected,q0019_0002_Not selected,q0019_0002_You make more money than your date,q0019_0003_Not selected,q0019_0003_You feel good about being the one who pays,q0019_0004_Not selected,"q0019_0004_Societal expectations, even though you don?t always think you should have to pay",q0019_0005_Not selected,"q0019_0005_You asked the person out, so you feel obligated to pay",q0019_0006_Not selected,q0019_0006_You try to pay to see if the other person will offer to share in the cost,q0019_0007_Not selected,q0019_0007_Other (please specify),q0020_0001_Not selected,q0020_0001_Read their physical body language to see if they are interested,q0020_0002_Ask for a verbal confirmation of consent,q0020_0002_Not selected,q0020_0003_Make a physical move to see how they react,q0020_0003_Not selected,q0020_0004_Every situation is different,q0020_0004_Not selected,q0020_0005_It isn?t always clear how to gauge someone?s interest,q0020_0005_Not selected,q0020_0006_Not selected,q0020_0006_Other (please specify),q0021_0001_Not selected,q0021_0001_Wondered whether you pushed a partner too far in a past sexual encounter.,q0021_0002_Not selected,q0021_0002_Talked with a friend or friends about whether you pushed a partner too far.,q0021_0003_Contacted a past sexual partner to ask whether you went too far in any of you sexual encounters.,q0021_0003_Not selected,q0021_0004_None of the above,q0021_0004_Not selected,q0022_No,q0022_No answer,q0022_Yes,q0024_Divorced,q0024_Married,q0024_Never married,q0024_No answer,q0024_Separated,q0024_Widowed,q0025_0001_Not selected,"q0025_0001_Yes, one or more children under 18",q0025_0002_Not selected,"q0025_0002_Yes, one or more children 18 or older",q0025_0003_No children,q0025_0003_Not selected,q0026_Bisexual,q0026_Gay,q0026_No answer,q0026_Other,q0026_Straight,q0028_Asian,q0028_Black,q0028_Hispanic,q0028_Other,q0028_White,q0029_Associate's degree,q0029_College graduate,q0029_Did not complete high school,q0029_High school or G.E.D.,q0029_Post graduate degree,q0029_Some college,"q0034_$0-$9,999","q0034_$10,000-$24,999","q0034_$100,000-$124,999","q0034_$125,000-$149,999","q0034_$150,000-$174,999","q0034_$175,000-$199,999","q0034_$200,000+","q0034_$25,000-$49,999","q0034_$50,000-$74,999","q0034_$75,000-$99,999",q0034_Prefer not to answer,age3_18 - 34,age3_35 - 64,age3_65 and up,kids_Has children,kids_No children
0,1.714025972,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1.2471201159999998,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2,0.515746057,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3,0.6006400789999999,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4,1.0334004540000001,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5,0.059086640999999995,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
6,0.257359715,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7,0.6564900539999999,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8,4.341850255,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
9,0.057482292000000004,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
